comment_id,author,comment_text,label
UgyYGJKBCCxHPeZoV9Z4AaABAg,@victoriafooterust-b1u,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
UgyzshjNk_KQ8Ew2DfB4AaABAg,@emanimcleanruthwells-h4p,"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",1
Ugwx55S2JFbNbLUwUat4AaABAg,@kellieswansonwheaton-i4y,menurut gw sih situs adil yah di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 soalnya menang w di bayar cash gak pakek lama,1
UgxCLjA7zs0oP2KD_pV4AaABAg,@cathryncavazos-d2h,Memang web terbaik se asia gak salah pilih cuma 🚩Weton88🚩 yang bisa gni !,1
UgwCPo0sAKxi2QtcjWN4AaABAg,@pearcemallorymedrano-f4g,Sehat selalu semuanya salam dari 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 gampang jepe,1
UgxKVgaBzy7oZCazOTB4AaABAg,@jalisasimpsonautumhoskins-t5i,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",1
UgxQ93P998FC_1SK6mJ4AaABAg,@limacannongrace-z3z,"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",1
Ugz0TTwHJLinyK340kp4AaABAg,@sieraernestwashington-l6d,Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
Ugx3hfz9xLtREkOmAG54AaABAg,@abramcarlabray-v2s,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",1
UgwW-SjDnAtTQI2ewDZ4AaABAg,@giovannajeromemurdock-h8r,"Rezeki dari Weton88-bikin hariku lebih bermakna, terima kasih!",1
UgyagALAQMW7uhNkwoF4AaABAg,@amiahstoreyxzavierglaser-c6e,Makin yakin abis baca review lain tentang ✌✌Weton88.,1
UgyFkWIB8hoqhOhJZ3Z4AaABAg,@fitzsimmonskody-k9w,Seru nich  Weton88 cair terus 😊,1
UgymYv-CoLWQm2l2Xcd4AaABAg,@annmariemaiyagrooms-u1e,"ke 3 bang ,salam jepe Weton88",1
Ugz_cJ0BQZtdI5R0lhh4AaABAg,@romerologsdon-x1l,Yang di tunggu tunggu salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
UgwQDUzsdgaCZAaEd4N4AaABAg,@gardnertayaferry-j7q,"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!",1
Ugz13Zo4zwT3EeKF9RB4AaABAg,@mitchelcervanteszanderwimb-b4i,mending bang coba di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 selama ini di bayar wede w !! gak pernah bermasalah,1
UgxFPsjk6xp7c3d6v8x4AaABAg,@ashtongoebelmaliadunn-l4k,"ke 3 bang ,salam jepe Weton88",1
UgxTF_Om5DRsmbVi9YB4AaABAg,@tubbsbrinkman-i7j,Gw paling demen gas di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 wkwkwkww seru. Harus sering2 sih ini mah,1
UgyCKWJ1NkXe07IJnpx4AaABAg,@zechariahboswellsamagnew-n5r,"Salut bang keren kontennya , salam Jepe DI ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
UgwHvjlPCntEVylvrzh4AaABAg,@tangkierstendevlin-t4p,"nih saya kasih ilmu , main di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",1
Ugw6-XV0a_CpQFe2zid4AaABAg,@brandyncoefreddymontez-e2u,"Kapan lagi main di situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, asli nagih sih",1
Ugx7z7kAdOZqiv3SRzl4AaABAg,@briannehaywood-c1w,Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,1
UgxRRFz2Tpo9Qp_Y15F4AaABAg,@odalisderosacrist-n9e,"Bermain bersama teman-teman di Weton88 semakin seru dan asyik, semakin banyak pula rezekinya!",1
Ugx6oLHOPKKx6XQr1U94AaABAg,@vancelinndarlenefields-b4f,❤ 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ❤,1
Ugz5Yn4oEVGc6Y7Dhcl4AaABAg,@dariaanthonygoodson-o5q,"ke 3 bang ,salam jepe Weton88",1
Ugz9EJERv8anCRQ5Y_54AaABAg,@lorrainecollazoharder-b5e,Weton88 is the best ❤❤❤,1
UgxXYpA05_ZVffY-2H14AaABAg,@juwanasaalvarez-w1f,Akhirnyaa🎉🎉🎉 Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
UgyoB0i8-G2nu6nj-3Z4AaABAg,@tobydykeseugenebone-o7m,Maaf terlambat bang semangat ya Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
UgxBw3SHnCIoshkNqmJ4AaABAg,@kendallruggierotrevondao-m4f,"Keren banget! Menang banyak di WETON88,auto liburan mewah!",1
UgyrOZsN3eo1i_92Fi14AaABAg,@edwinnathanlima-r8l,👍 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 👌,1
Ugy565PPCX4gZeW48tl4AaABAg,@AntiNovi-q3o,Ko kodok besar kyo kodok perkaak di msak.... Bknya kodok yg di mkn itu yg warna ijo ya yg kecil,0
Ugz1hkxNFOQDnIjfADJ4AaABAg,@Bdy1234,eweannnn teh apa kang dede,0
Ugw5xWZl9z3jg8UUlJB4AaABAg,@mdani3555,Seharusnya ajak ki panalewu,0
UgwdmaMK2cqtySy-FTR4AaABAg,@AndikaYogaswara-h3c,Manatap sekali a 😅,0
Ugx_wr6dpKGzOxXIGeR4AaABAg,@mdani3555,Ki prana menangis melihat ini,0
UgxWKDVy1nk86cl0BG14AaABAg,@hiyaaaa1314,Anjirr bangkong eyy😂😂,0
UgwQD6-m_GdV-318y7h4AaABAg,@moreaushelbyflannery-h7c,"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",1
UgzsROEiLV0MZ6snVmp4AaABAg,@victorswensonerikwhitley-m8g,"Suka banget bang sama konten abang , jangan lupa ences di Weton88 gampang pecah",1
UgyxcUZHi94PDlqPhcd4AaABAg,@princecarranzarachealchild-p5p,Maaf terlambat bang semangat ya Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
Ugx_1GVOvobYhmLAG354AaABAg,@stromkirstenhannon-x9x,Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu,1
Ugx4gG_NGQDZnmN_sRh4AaABAg,@keshaunkhanimmanuelboston-g7h,Sehat selalu dan banyak rezeki Weton88,1
UgxLB9p3QjTiiu52D054AaABAg,@kaylegiovanna-e8f,Terus berkembang arhan semangattt!!!!! Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
UgzOYvXgDECBQoLpKBx4AaABAg,@colwellalexisshuler-s2s,👍 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 👌,1
UgwInu2T0umFIIWeM_V4AaABAg,@cortespritchett-x5v,"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
UgzWvnX4Rpnvitdz-UZ4AaABAg,@abnerharmonyojeda-d5m,Ada notif langsung nonton 😂😂 soalnya habis jepe di WETON88,1
Ugx49_smSkb68NNhaEV4AaABAg,@edwardsnicodale-h5l,Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
UgznaqYECHi5-cNc5Jh4AaABAg,@cockrellshakira-e9n,"🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 saya maen santai aja, tetep bisa WEDEY jutaan",1
Ugz-78Xl7NAbz8eivfx4AaABAg,@agnewko-m4g,Akhirnyaa🎉🎉🎉 Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
UgybPEfKYIffLfRBN5t4AaABAg,@arikevinswenson-v5g,Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,1
UgzV1Lyaws-0cUp2NuJ4AaABAg,@hsutanishamurry-z8o,Weton88 is the best ❤❤❤,1
UgympPvy_XqHYLH_3XR4AaABAg,@franciscowillisbusby-b5i,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 kawan berbuah manis,1
UgwHUc_uJ75W-5CXTQN4AaABAg,@gunnerschulzechandlerslagl-j9z,Akhirnyaa🎉🎉🎉 Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
UgxKx1baqYGgaaJCW954AaABAg,@homanfrancescagauthier-c7x,"Terbaik ❤ memang kak , salam Weton88",1
UgyHJSFi7CN0kP4uA554AaABAg,@KebunRK,Makanan apapun kalau di makan kang dede bilangnya Enakkkk nyohhhh 🤣🤣,0
UgzLZT71ZEOIkACG-VB4AaABAg,@srfggghgguuuuyhbhbjjj,"Encup mana,bang?",0
Ugz_vcFAQuOLegXDXuR4AaABAg,@sbastianMV,Mantap nyo,0
UgwIzxYEB0hRTuQuPUd4AaABAg,@contrerastyla-y1t,【﻿𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓】 menawarkan pendekatan kolaboratif dan berbasis komunitas.,1
Ugw-g8NCmAz7FvvEtdd4AaABAg,@wilksojeda-d7w,"Langsung trending begitu launching 💎💎 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  💎💎, rame terus 24 jam!",1
Ugx3HaZEGeqiyLRn2cZ4AaABAg,@ebertburge-t3d,"Beda dari yang lain, 💎💎 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  💎💎 jadi tempat pelarian paling menyenangkan!.",1
UgzgQ50iGsimY0wRW994AaABAg,@hallekumaranguiano-f6t,"👥 Main rame-rame, cuan makin rame 𝐏𝐑0𝐁𝐄𐊗⭐855⭐!",1
Ugw-GoF3LxiuwGQLcxx4AaABAg,@salmonkeeganadcock-q9p,Berkah rezeki hari ini berkat 𝐏𝐑0𝐁𝐄𐊗⭐855⭐,1
Ugw_4zvArcobeh3oEe94AaABAg,@bricebuschralphbaron-p1m,🔥 Lagi rame nih! Banyak yang jackpot ⭐【﻿𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓】⭐!,1
UgzyySP73wovC5ByUnd4AaABAg,@emeliaflemingtyree-r2w,MANTAP makasih 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  sukses bikin gue terkesan.,1
UgyZcO39-zS0Iyho_gZ4AaABAg,@ashgalvin-s9j,Temen kampus gue aja sampe bikin grup bahas 【﻿𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓】 doang.,1
UgwWoqpd23GbzRx13vl4AaABAg,@nyahbrookelyn-e4h,Busett cerahh banget 🚩𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓 🚩 encess sama koinya lagi ngasih mulu,1
UgxvoLvShZZD5RBIKjh4AaABAg,@garycamdencassidy-r5e,Temen kampus gue aja sampe bikin grup bahas 【﻿𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓】 doang.,1
UgwjdH3zxaly7CYStGV4AaABAg,@sonjalouisdeloach-r8e,"Berkat 𝗣 𝗥 𝗢 𝗕 𝗘 𝗧 𝟴 𝟱 𝟱 saya berubah, dari pembantu rumah jadi pemilik cleaning service. 🏇",1
UgwXK2wJLy-7loDJXFx4AaABAg,@raelynntomlinsonnestorreye-e3c,"Gak perlu kerja lembur, cukup spin di ✌ 𝐏𝐑0𝐁𝐄𐊗⭐𝟴𝟱𝟱 ✌ tiap malam! 🤑🌙",1
UgxsO1U-NSeug8PQxq94AaABAg,@foustkearra-q5m,Mantab ....mainan 𝐏𝐑0𝐁𝐄𐊗⭐855⭐ best....👍👍👍.... mantab...,1
UgwQK0-F2mZb6lG_LRR4AaABAg,@kelseyloyapetrie-n5v,Berkah rezeki hari ini berkat 𝐏𝐑0𝐁𝐄𐊗⭐855⭐,1
UgzhVryag6WddCiUhOx4AaABAg,@ulisesirbynoagodoy-f1t,menyala Abangkuhh ★𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓 ★.🔥,1
UgxqMm05a5IIfLIMxAZ4AaABAg,@arelihoran-h5u,Nah ini nih gambaran dari rakyat untuk rakyat😊pejabat 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  melayani masyarakat Jp👍👍👏,1
UgzQIZO10kqKzywBqUR4AaABAg,@dontelanieschulte-l1i,【﻿𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓】 menawarkan pendekatan kolaboratif dan berbasis komunitas.,1
UgwBlrnkQ1KSXaliiUB4AaABAg,@lemontidwell-i6u,Sukses selalu ⚡ 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  ⚡ bang😊❤,1
UgwY2lQw-Shn73f7yZp4AaABAg,@perduelusk-l4r,Saatnya bermain dan menang ★𝐏𝐑0𝐁𝐄𐊗⭐𝟴𝟱𝟱★.!,1
Ugwhbe309N-W8-ijwKp4AaABAg,@jeremyfootemonet-y3x,Skketer di ⚡ 𝐏𝐑0𝐁𝐄𐊗⭐855⭐ ⚡ gokil gokil sih.,1
UgykixQy45IKtNHk9eJ4AaABAg,@austynbeckersalvador-i3e,Gas..... trendingkan 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  !!!!!,1
UgyFGKGUljirJqPGX4F4AaABAg,@devenmaurostapleton-m1x,"Spin dikit, cuan banyak 💸 Yuk join 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓!",1
UgwOdbipxFe9zyYuumF4AaABAg,@rexjamilaperrin-z4r,Mantap suhu di 𝗣𝗥𝗢𝗕ε𝗧𝟴𝟱𝟱 🥳🥳,1
UgxFJLdbiaZvTn79Agl4AaABAg,@cristoferblairdevin-g9z,"Abis nonton colab ghostranger indonesia x dms x 💫𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓 💫 keren bnget,langsung Jp",1
UgzbpSFPrkYE4VFUVrt4AaABAg,@inmankunkel-u4h,"Woooow, kemenangan besar di 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  🙏🏻😎! Senangnya!",1
Ugxv1XT4YJSdZfI4Y1Z4AaABAg,@lucillecarnesgalennorton-t9z,"Mainnya santai, tapi hasilnya luar biasa. Wajib coba ⭐𝐏𝐑0𝐁𝐄𐊗855⭐",1
Ugz5BBOXDv4A_c0cD1V4AaABAg,@zacheryemmonsmaceydickey-x5j,Mantap suhu di 𝗣𝗥𝗢𝗕ε𝗧𝟴𝟱𝟱 🥳🥳,1
UgzUQ-Z4I6boV10wlmd4AaABAg,@anjalibaumannwaller-b5d,"Abis nonton colab ghostranger indonesia x dms x 💫𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓 💫 keren bnget,langsung Jp",1
Ugwi0Dr2ZsosyXrpSLN4AaABAg,@tieramezastanley-w4j,"Spin sekarang, panen besar 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓",1
UgxVdnBvLWio8GgX4zJ4AaABAg,@bryannaklinekasandra-p7c,Modal kecil? Bisa banget di ⭐𝐏𝐑0𝐁𝐄𐊗855⭐!,1
Ugwy5rFQe3-FnVZQOtd4AaABAg,@galvaneliankirsch-m1x,Haadiir selalu Mas '𝐏𝐑0𝐁𝐄𐊗⭐𝟴𝟱𝟱'★,1
Ugy-QyrcgSQF07hcry14AaABAg,@barneskelsiethurston-d6r,", pelopor Wede𝖊y tercepat abad ini! 🔥",1
Ugz-9lJF2AZQBBR32Mp4AaABAg,@ellebermanshawnzimmer-r5f,★𝐏𝐑0𝐁𝐄𐊗⭐𝟴𝟱𝟱★ emang beda! Gacor tiap hari broo,1
Ugy7v0akhvMCIXtEQ2V4AaABAg,@brodyisaakjensen-f1h5w,"Langsung trending begitu launching 💎💎 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  💎💎, rame terus 24 jam!",1
UgyuBmUwPwtVJrs25Bd4AaABAg,@christopherholliday-z5l3b,"Mainnya santai, cuannya nyata. 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  emang gak pernah zonk",1
UgzUJRppbR0-xxCSIdl4AaABAg,@alejandrokarissa-x9q,It's 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  Jot Time... Jp Nyam Nyam Nyam 🤙,1
Ugw5cug7ToQnWQ1UM2d4AaABAg,@newshultz-n7h,Nyari tempat healing digital? Gue sih pilih ★𝐏𝐑0𝐁𝐄𐊗⭐𝟴𝟱𝟱★.,1
UgxvtiIVnOWKqfuQ4rZ4AaABAg,@crispjace-j2p,"Berkat 𝗣 𝗥 𝗢 𝗕 𝗘 𝗧 𝟴 𝟱 𝟱 saya berubah, dari pembantu rumah jadi pemilik cleaning service. 🏇",1
Ugxh7NkCODdDFR8Yaax4AaABAg,@fadiell14,aya nu ewe ewean😅,0
UgxT8zxZ5NAiWM8srjx4AaABAg,@PendikAmbon,Kodok buduk nama nya di desa ku..tiap hari mekomsumdi kodok itu lama kelamaan an kanak kencing manis kering,0
Ugy6z2M_6wgqGTmvH4N4AaABAg,@CRRONALL,Ki prana Lewu menangis ketakutan meliat kodok segitu banyak nya kang dede haha😂😂,0
Ugzwr7GfWyoKlmxk1UF4AaABAg,@TNx4260,Kiprana ajak mkn rica kodok kang😅😅😅,0
UgzSMmIPshaM6ayou7V4AaABAg,@Tonii25,"Ga takut bisul , kata orang tua dulu kalo di kencingin bangkong bisulan sama kalo kena mata buta",0
UgxQN6DZrNWm3RJrStt4AaABAg,@DekaHr-j6v,Kapan atuh camping deui a dede,0
UgzM9cjwNLVyNXVto254AaABAg,@ReksiPratama-q1w,Kodok berud emang bisa dimakan?,0
Ugzha7UR_zzdM4sIwS14AaABAg,@Aprian-ju4xs,"kodok buat di makan×
 kasih makan ular peliharaan√",0
Ugx9OSwyTuCQdV_ckoB4AaABAg,@kimzepri,aih bangkong budug eta teh akang dede,0
UgxrQS-D6RoJ5ojp9ut4AaABAg,@Ipung984,"Kang dede kli minat nih arwna golden
Mau  di juwl  43cm bodi jos",0
Ugw7mYbjE7OvJ4pqTip4AaABAg,@juniadi-d6d,memang puncak rantai makanan 😂😂 kodok begitu bisa di olah 😂😂,0
UgyywFHKVQrI_4JuRAx4AaABAg,@sukasabi3143,BARU TAU KODOK BUDUK BISA DIMAKAN HEHEH,0
UgxN6gwbUAgc1gUjQCR4AaABAg,@andikaekaputra4580,Pertama,0
Ugw3V0DvBAsvpqSUZG94AaABAg,@STORYBASTARD,MANTAP KEREN SEKALE A DEDE INOEN,0
UgxwN4BqKKWWlpIZ2vx4AaABAg,@alfianadinorcahyo1998,Si anying kodok cooo phobia parah ma kodok asli dh😭,0
UgzQYLmZWK7XppVW57F4AaABAg,@salamabdul9792,"Sate kodok atau Bekicot, Dan Sambal Dabu Dabu 🔥🔥",0
UgyevceOXi4PTFPMz_54AaABAg,@rudifransdika2245,🤤🤤🤤,0
UgysuH-oVL7wiqj9h9l4AaABAg,@Alpan_mr,Siga konten anu bareto pernah ningali masak Bangkong,0
Ugxf62wjEgQ_qtI1CTt4AaABAg,@CarLie123-xk1bs,0:12,0
UgyKhbcPbl0l4EhnevF4AaABAg,@yudiwiryadi1027,Kaya konten bahalea gening a 😅😅😅,0
UgzX4o_ADgOZyhByAG94AaABAg,@MichaelHanna-u9h,0:18 kaga boong bree pertama kali maxwin itu diＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ,1
UgwtSUqlUjf7riLQkQx4AaABAg,@SarahRodriguez-c6e,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Member baru pasti jepe,1
UgwXrOlI9e7wQXcWunB4AaABAg,@dankiychanel,Atuh a euy meni bnagkong korodok aing mah 😢,0
UgwkrDiDBe_wHq0Xw5B4AaABAg,@kafianbaraalfarizi6108,Kodok beracun di gass juga😂😂😂,0
UgwxOW-3wTOdROrDt-x4AaABAg,@RyanDonovan-i5g,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Dijamin Profit,1
UgzQi-kR1iRU6n9x-Ht4AaABAg,@AndreaBrown-z4p,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Dijamin Profit,1
UgzQeEXktLQzG5bHfYF4AaABAg,@semyridjis,Ini kodok yg bikin popia malah dimakan,0
UgxJeNCSZ6EtazShD4Z4AaABAg,@WanWan-fi8je,Katak masak reca reca,0
Ugxy2lK0P-2dRfOsrN14AaABAg,@frezzyliem-on1hf,"Sugan th salah titingalian. Trnyata baju na emg aya tulisan ""mom**ok"" na😂",0
UgyKTV6nZ0R7HOj0x3B4AaABAg,@YogiVebriyantoprimayanachannel,Sukses dan sehat selalu dede inoen,0
Ugwq2frtYEuV0dOH7Q94AaABAg,@IL-yu6kt,kodok yo,0
UgwQxiDmyj6kNJD1RS94AaABAg,@IsabellaCarter-i1v,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Modal sedikit hasil maksimal,1
UgxNQXLmTo4NjtpkdGN4AaABAg,@mikaputri3921,a.dede di dekat rumah saya banyak ular weling.ular Welang kemarin dpt lagi satu sama tetangga di masukin keler udh ada 3 .tolong di bantu,0
Ugzdw_hsZMqhpBWV__Z4AaABAg,@Pannspn,Tambul e wes redy😂,0
Ugxly423U47mKejyxPh4AaABAg,@adesanjaya3365,Vidio sebelumnya aja blum slesai.. sdh up vidio lain,0
UgxzYTEKOEi42STqoRx4AaABAg,@JasmineZimmerman,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Terpopuler masakini,1
UgzRfHd45QFshQW_yMF4AaABAg,@munirwananirwana,Hadir❤,0
UgzreguPNrPuqxxvYuJ4AaABAg,@LisaMiller-p3c,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Modal sedikit hasil maksimal,1
UgwAoR74Cow0xMi3pe14AaABAg,@RizkyAdi-rn1eq,gelinyooo liat kodoknyaa,0
UgwXglJGjk3TjaSf05J4AaABAg,@irwahermansyah,Berburu kodok,0
UgwVvUw5gw6c0EHFRjl4AaABAg,@SOBAT_SEHOBI,Semangat bang dede,0
Ugxl4PoFEWlm2Ds-nU54AaABAg,@TrizalAmangfaelani,13:45 ada yang ngetawain,0
Ugw2oiev_6mJ_7zePNl4AaABAg,@boy-eh5lc,Njirr Bangkong korodok😂😂binatang yg paling gua takutin di dunia lenyap di tangan Dede inoen,0
UgyTCb0r5xgwry3bz9R4AaABAg,@KatherineJackson-o1g,TerpopulerＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ Member baru pasti jepee,1
UgzI_5RikK3_Ou8SLGF4AaABAg,@Sptra-v6z,kollab bg sama bg tiko ke tempatnya bg tiko dijamin Tambah ramee❤❤,0
UgylNS0BJ0tYruyb_fx4AaABAg,@ayundaminji2,Ayo bareng 𝑩 0 𝑺 𝑺 𝑾 𝑫 g4c0r mudah sc4tt3r setiap kawan,1
UgyNq8hY4aN7BRWSZ-54AaABAg,@jiwoomiyu51,Ayo ke 𝑩 0 𝑺 𝑺 𝑾 𝑫 auto full cepat sore bosku,1
Ugx6XBgLqFv3PoNdxOR4AaABAg,@yunaareum92,Buruan dengan 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n full sc4tt3r terus cuys,1
Ugwcij0wuCNrk7hwIIF4AaABAg,@seoyeonlim4,Buruan dalam ♎ 0 ⛳ ♾ ♨ ⛔️ ram4h lancar auto tiap bosku,1
UgxVrjNvXKs5v0AAC7h4AaABAg,@8658-d3w,Gabung dengan 𝑩 0 𝑺 𝑺 𝑾 𝑫 sc4tt3r sore cu4n lancar semua,1
UgxGnk9q-802cKKxFVR4AaABAg,@STORYFOOTBALLMALAYSIA,hurmmmm .. enakkk nyooo 😊,0
UgwW8yZXFPFSiTzovJt4AaABAg,@borakwon78,Ayo pakai 𝑩 0 𝑺 𝑺 𝑾 𝑫 j9 nonstop j9 tiap bosku,1
Ugx_yXw2ZYSxspD8D-Z4AaABAg,@STORYFOOTBALLMALAYSIA,hurmmmm .. enakkk nyooo 😊,0
UgzpVY3dRe-5qZ_0rgF4AaABAg,@citrapermata3514,Main pakai 𝑩 0 𝑺 𝑺 𝑾 𝑫 p3t1r tiap cepat pagi gengs,1
UgzoirObGdrczSvHH994AaABAg,@nanaanggun1,Coba langsung 𝑩 0 𝑺 𝑺 𝑾 𝑫 sc4tt3r sore cepat nonstop bro,1
UgzzxaKaYAlnGKGlUbh4AaABAg,@5985-v9t,Gabung langsung 𝑩 0 𝑺 𝑺 𝑾 𝑫 g4c0r setiap j9 mudah gaes,1
UgwySFQq5mhZCAzeuFB4AaABAg,@narikwon31,Gasken sama 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n tiap sc4tt3r full gengs,1
Ugz0jZfecFv3qtFXoih4AaABAg,@hanasong63,Gabung lewat 𝑩 0 𝑺 𝑺 𝑾 𝑫 cepat tiap m4xw1n pagi teman,1
UgyXFRO2XxAupKmPMfx4AaABAg,@AndyActwood-z2b,Gasken sama 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n lancar auto terus gengs,1
Ugwq2_hiIDeqKSw_LIR4AaABAg,@jiwooputri0,Gasken dalam 𝑩 0 𝑺 𝑺 𝑾 𝑫 p3t1r sore sc4tt3r nonstop sobat,1
UgwXUQRDFZORan5Qs5B4AaABAg,@TracySettles-f9w,Gasken pakai 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n full sc4tt3r tiap semua,1
UgxWnqhp8utZhzAt4IV4AaABAg,@ferriiyusfirdaus9195,Kelanjutan video yg kmren mana kang?,0
UgxSjrlH0PDjh3wjVol4AaABAg,@rinasekar6,Main dalam 𝑩 0 𝑺 𝑺 𝑾 𝑫 auto mudah cu4n sore sobat,1
Ugw5H8Zye4Yi1kdmdw14AaABAg,@putriharuka7,Buruan pakai 𝑩 0 𝑺 𝑺 𝑾 𝑫 auto malam j9 lancar cuys,1
Ugx63brT84uSXAvS8LR4AaABAg,@harukamelati73,Langsung via 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n pagi cu4n pagi teman,1
Ugzh28glU7CE4j5qpYd4AaABAg,@budiyudha3931,Gasken sama 𝑩 0 𝑺 𝑺 𝑾 𝑫 cu4n tiap sc4tt3r full gengs,1
Ugw9D2LdUYVYahCTEAl4AaABAg,@yumijisoo10,Langsung bareng 𝑩 0 𝑺 𝑺 𝑾 𝑫 m4xw1n lancar sc4tt3r mudah gaes,1
UgzHRBwQemO8Zphjlrh4AaABAg,@indahsakura4,Buruan pakai 𝑩 0 𝑺 𝑺 𝑾 𝑫 m4xw1n tiap cepat full gaes,1
UgwitetrsFCrVRl68jx4AaABAg,@StephanieHodge-d8c,ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩterpopuler di Indonesia,1
UgzwcaDpqfpFv2pSjUB4AaABAg,@mancil1514,Kalo cari kodok #KPL diajak kang😅,0
Ugz0fh8J8ylnV1T0BPt4AaABAg,@harukasari56,Ayo bareng 𝑩 0 𝑺 𝑺 𝑾 𝑫 sc4tt3r lancar sc4tt3r setiap bray,1
